"ShotLocations.PLAYER_NAME","ShotLocations.TEAM_ABBREVIATION","head","Shot_Type","FGAM"
"Dru Smith","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1630696.png","Paint Not-Restricted",0.227660467067543
"Dru Smith","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1630696.png","Midrange",-1.25673964175864
"Dru Smith","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1630696.png","Corner 3",1.42800383614194
"Dru Smith","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1630696.png","Above Break 3",-0.326780459093585
"Dru Smith","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1630696.png","Total 3",1.10122337704835
"Dru Smith","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1630696.png","Total FGAM",-0.550596589223618
"Duncan Robinson","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1629130.png","Restricted",1.06335318369216
"Duncan Robinson","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1629130.png","Paint Not-Restricted",0.871758934828311
"Duncan Robinson","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1629130.png","Midrange",-1.02679217958001
"Duncan Robinson","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1629130.png","Corner 3",5.22444199503995
"Duncan Robinson","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1629130.png","Above Break 3",10.2000473540902
"Duncan Robinson","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1629130.png","Total 3",15.4244893491302
"Duncan Robinson","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/1629130.png","Total FGAM",16.3328092880706
"Duop Reath","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1641871.png","Restricted",2.0954758905051
"Duop Reath","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1641871.png","Paint Not-Restricted",-5.73172780733688
"Duop Reath","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1641871.png","Midrange",1.32496984318456
"Duop Reath","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1641871.png","Corner 3",2.99903938520653
"Duop Reath","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1641871.png","Above Break 3",-0.465354479373168
"Duop Reath","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1641871.png","Total 3",2.53368490583336
"Duop Reath","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1641871.png","Total FGAM",0.222402832186141
"Dwight Powell","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/203939.png","Restricted",6.40536949649517
"Dwight Powell","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/203939.png","Paint Not-Restricted",0.0121682576313855
"Dwight Powell","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/203939.png","Midrange",0
"Dwight Powell","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/203939.png","Corner 3",0.213835616438356
"Dwight Powell","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/203939.png","Above Break 3",0
"Dwight Powell","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/203939.png","Total 3",0.213835616438356
"Dwight Powell","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/203939.png","Total FGAM",6.63137337056491
"Dylan Windler","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629685.png","Restricted",0
"Dylan Windler","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629685.png","Paint Not-Restricted",-0.443108330128989
"Dylan Windler","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629685.png","Midrange",0
"Dylan Windler","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629685.png","Corner 3",-0.179327351188437
"Dylan Windler","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629685.png","Above Break 3",1.4763418079096
"Dylan Windler","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629685.png","Total 3",1.29701445672117
"Dylan Windler","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629685.png","Total FGAM",0.853906126592178
"Dyson Daniels","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630700.png","Restricted",-2.97009251625904
"Dyson Daniels","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630700.png","Paint Not-Restricted",1.53156309115112
"Dyson Daniels","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630700.png","Midrange",0.0681667370453036
"Dyson Daniels","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630700.png","Corner 3",-1.6945799271828
"Dyson Daniels","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630700.png","Above Break 3",-6.36384207424867
"Dyson Daniels","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630700.png","Total 3",-8.05842200143147
"Dyson Daniels","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630700.png","Total FGAM",-9.42878468949409
"E.J. Liddell","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630604.png","Restricted",0.337687292691296
"E.J. Liddell","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630604.png","Paint Not-Restricted",0
"E.J. Liddell","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630604.png","Midrange",0
"E.J. Liddell","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630604.png","Corner 3",0
"E.J. Liddell","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630604.png","Above Break 3",-1.80299891718846
"E.J. Liddell","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630604.png","Total 3",-1.80299891718846
"E.J. Liddell","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1630604.png","Total FGAM",-1.46531162449716
"Emoni Bates","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1641734.png","Restricted",-1.32464086375698
"Emoni Bates","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1641734.png","Paint Not-Restricted",-0.443108330128989
"Emoni Bates","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1641734.png","Midrange",0.162344711132553
"Emoni Bates","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1641734.png","Corner 3",0.213835616438356
"Emoni Bates","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1641734.png","Above Break 3",-2.49108761684994
"Emoni Bates","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1641734.png","Total 3",-2.27725200041158
"Emoni Bates","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1641734.png","Total FGAM",-3.88265648316499
"Eric Gordon","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201569.png","Restricted",5.16190083402071
"Eric Gordon","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201569.png","Paint Not-Restricted",-3.36547085201794
"Eric Gordon","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201569.png","Midrange",0.487151646760767
"Eric Gordon","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201569.png","Corner 3",2.42415073579975
"Eric Gordon","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201569.png","Above Break 3",4.21093990390305
"Eric Gordon","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201569.png","Total 3",6.63509063970281
"Eric Gordon","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201569.png","Total FGAM",8.91867226846635
"Eugene Omoruyi","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630647.png","Restricted",0.529860141460848
"Eugene Omoruyi","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630647.png","Paint Not-Restricted",-1.20388892774708
"Eugene Omoruyi","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630647.png","Midrange",0.162344711132553
"Eugene Omoruyi","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630647.png","Corner 3",-1.17953284471539
"Eugene Omoruyi","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630647.png","Above Break 3",-0.850970142224734
"Eugene Omoruyi","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630647.png","Total 3",-2.03050298694012
"Eugene Omoruyi","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630647.png","Total FGAM",-2.5421870620938
"Evan Fournier","DET","https://cdn.nba.com/headshots/nba/latest/260x190/203095.png","Restricted",-0.973783542653215
"Evan Fournier","DET","https://cdn.nba.com/headshots/nba/latest/260x190/203095.png","Paint Not-Restricted",-0.772479373514194
"Evan Fournier","DET","https://cdn.nba.com/headshots/nba/latest/260x190/203095.png","Midrange",0.324728588661037
"Evan Fournier","DET","https://cdn.nba.com/headshots/nba/latest/260x190/203095.png","Corner 3",0.641682652781584
"Evan Fournier","DET","https://cdn.nba.com/headshots/nba/latest/260x190/203095.png","Above Break 3",-4.57396505439646
"Evan Fournier","DET","https://cdn.nba.com/headshots/nba/latest/260x190/203095.png","Total 3",-3.93228240161487
"Evan Fournier","DET","https://cdn.nba.com/headshots/nba/latest/260x190/203095.png","Total FGAM",-5.35381672912125
"Evan Mobley","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1630596.png","Restricted",16.7084662520368
"Evan Mobley","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1630596.png","Paint Not-Restricted",-6.77630055775774
"Evan Mobley","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1630596.png","Midrange",-2.05507246376812
"Evan Mobley","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1630596.png","Corner 3",-1.32506339524364
"Evan Mobley","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1630596.png","Above Break 3",2.31346235343975
"Evan Mobley","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1630596.png","Total 3",0.988398958196108
"Evan Mobley","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1630596.png","Total FGAM",8.86549218870706
"Filip Petrusev","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630196.png","Restricted",0
"Filip Petrusev","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630196.png","Paint Not-Restricted",0.113822275047193
"Filip Petrusev","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630196.png","Midrange",0
"Filip Petrusev","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630196.png","Corner 3",0
"Filip Petrusev","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630196.png","Above Break 3",0
"Filip Petrusev","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630196.png","Total 3",0
"Filip Petrusev","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630196.png","Total FGAM",0.113822275047193
"Frank Ntilikina","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1628373.png","Restricted",0
"Frank Ntilikina","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1628373.png","Paint Not-Restricted",0
"Frank Ntilikina","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1628373.png","Midrange",-0.418862690707351
"Frank Ntilikina","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1628373.png","Corner 3",-1.17953284471539
"Frank Ntilikina","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1628373.png","Above Break 3",-0.802881220281531
"Frank Ntilikina","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1628373.png","Total 3",-1.98241406499692
"Frank Ntilikina","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1628373.png","Total FGAM",-2.40127675570427
"Franz Wagner","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630532.png","Restricted",0.722616667815544
"Franz Wagner","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630532.png","Paint Not-Restricted",-5.32596529513216
"Franz Wagner","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630532.png","Midrange",-2.66493443712611
"Franz Wagner","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630532.png","Corner 3",-4.62216123499142
"Franz Wagner","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630532.png","Above Break 3",-5.10294256788721
"Franz Wagner","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630532.png","Total 3",-9.72510380287864
"Franz Wagner","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630532.png","Total FGAM",-16.9933868673214
"Fred VanVleet","HOU","https://cdn.nba.com/headshots/nba/latest/260x190/1627832.png","Restricted",-15.593625498008
"Fred VanVleet","HOU","https://cdn.nba.com/headshots/nba/latest/260x190/1627832.png","Paint Not-Restricted",-3.78769500438212
"Fred VanVleet","HOU","https://cdn.nba.com/headshots/nba/latest/260x190/1627832.png","Midrange",6.31743720422279
"Fred VanVleet","HOU","https://cdn.nba.com/headshots/nba/latest/260x190/1627832.png","Corner 3",2.21163875926434
"Fred VanVleet","HOU","https://cdn.nba.com/headshots/nba/latest/260x190/1627832.png","Above Break 3",2.39518003700366
"Fred VanVleet","HOU","https://cdn.nba.com/headshots/nba/latest/260x190/1627832.png","Total 3",4.606818796268
"Fred VanVleet","HOU","https://cdn.nba.com/headshots/nba/latest/260x190/1627832.png","Total FGAM",-8.4570645018993
"Furkan Korkmaz","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1627788.png","Restricted",-0.2580025168745
"Furkan Korkmaz","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1627788.png","Paint Not-Restricted",-1.31766680654637
"Furkan Korkmaz","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1627788.png","Midrange",-1.93267780659951
"Furkan Korkmaz","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1627788.png","Corner 3",0.427729826003562
"Furkan Korkmaz","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1627788.png","Above Break 3",-0.980895620833431
"Furkan Korkmaz","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1627788.png","Total 3",-0.553165794829869
"Furkan Korkmaz","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1627788.png","Total FGAM",-4.06151292485024
"GG Jackson","MEM","https://cdn.nba.com/headshots/nba/latest/260x190/1641713.png","Restricted",-4.67823697767601
"GG Jackson","MEM","https://cdn.nba.com/headshots/nba/latest/260x190/1641713.png","Paint Not-Restricted",-1.97691500524659
"GG Jackson","MEM","https://cdn.nba.com/headshots/nba/latest/260x190/1641713.png","Midrange",-2.60894225547577
"GG Jackson","MEM","https://cdn.nba.com/headshots/nba/latest/260x190/1641713.png","Corner 3",4.39451114922813
"GG Jackson","MEM","https://cdn.nba.com/headshots/nba/latest/260x190/1641713.png","Above Break 3",-0.0418749410544201
"GG Jackson","MEM","https://cdn.nba.com/headshots/nba/latest/260x190/1641713.png","Total 3",4.35263620817371
"GG Jackson","MEM","https://cdn.nba.com/headshots/nba/latest/260x190/1641713.png","Total FGAM",-4.91145803022467
"Gabe Vincent","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629216.png","Restricted",0.026262811127379
"Gabe Vincent","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629216.png","Paint Not-Restricted",1.11389219044956
"Gabe Vincent","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629216.png","Midrange",1.06858900886771
"Gabe Vincent","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629216.png","Corner 3",-1.57281819427319
"Gabe Vincent","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629216.png","Above Break 3",-2.68806799453783
"Gabe Vincent","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629216.png","Total 3",-4.26088618881102
"Gabe Vincent","LAL","https://cdn.nba.com/headshots/nba/latest/260x190/1629216.png","Total FGAM",-2.05214217836638
"Garrett Temple","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/202066.png","Restricted",-0.622740791580874
"Garrett Temple","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/202066.png","Paint Not-Restricted",0
"Garrett Temple","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/202066.png","Midrange",-0.837775901580027
"Garrett Temple","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/202066.png","Corner 3",0.0345276426663013
"Garrett Temple","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/202066.png","Above Break 3",-1.44236518136666
"Garrett Temple","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/202066.png","Total 3",-1.40783753870036
"Garrett Temple","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/202066.png","Total FGAM",-2.86835423186126
"Garrison Mathews","ATL","https://cdn.nba.com/headshots/nba/latest/260x190/1629726.png","Restricted",0.0130850528434827
"Garrison Mathews","ATL","https://cdn.nba.com/headshots/nba/latest/260x190/1629726.png","Paint Not-Restricted",-0.32931305715784
"Garrison Mathews","ATL","https://cdn.nba.com/headshots/nba/latest/260x190/1629726.png","Midrange",1.16246532384513
"Garrison Mathews","ATL","https://cdn.nba.com/headshots/nba/latest/260x190/1629726.png","Corner 3",0.207521273675543
"Garrison Mathews","ATL","https://cdn.nba.com/headshots/nba/latest/260x190/1629726.png","Above Break 3",6.01463725074247
"Garrison Mathews","ATL","https://cdn.nba.com/headshots/nba/latest/260x190/1629726.png","Total 3",6.22215852441801
"Garrison Mathews","ATL","https://cdn.nba.com/headshots/nba/latest/260x190/1629726.png","Total FGAM",7.06839584394879
"Gary Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/203914.png","Restricted",3.81192923027626
"Gary Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/203914.png","Paint Not-Restricted",0.911024062674874
"Gary Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/203914.png","Midrange",0.393048935014783
"Gary Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/203914.png","Corner 3",-2.66396371632765
"Gary Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/203914.png","Above Break 3",-2.32468053001368
"Gary Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/203914.png","Total 3",-4.98864424634133
"Gary Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/203914.png","Total FGAM",0.127357981624587
"Gary Payton II","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1627780.png","Restricted",0.853735579564184
"Gary Payton II","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1627780.png","Paint Not-Restricted",1.46829421846035
"Gary Payton II","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1627780.png","Midrange",0
"Gary Payton II","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1627780.png","Corner 3",-3.4399780491151
"Gary Payton II","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1627780.png","Above Break 3",1.03413692438083
"Gary Payton II","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1627780.png","Total 3",-2.40584112473428
"Gary Payton II","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1627780.png","Total FGAM",-0.0838113267097396
"Gary Trent Jr.","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1629018.png","Restricted",-5.70865384615384
"Gary Trent Jr.","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1629018.png","Paint Not-Restricted",-8.3671280883126
"Gary Trent Jr.","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1629018.png","Midrange",-4.2996059411943
"Gary Trent Jr.","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1629018.png","Corner 3",1.56453608247423
"Gary Trent Jr.","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1629018.png","Above Break 3",13.0617692999479
"Gary Trent Jr.","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1629018.png","Total 3",14.6263053824222
"Gary Trent Jr.","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1629018.png","Total FGAM",-3.74908249323857
"Georges Niang","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1627777.png","Restricted",-0.0591157817615695
"Georges Niang","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1627777.png","Paint Not-Restricted",2.44542586750789
"Georges Niang","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1627777.png","Midrange",3.88374479386733
"Georges Niang","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1627777.png","Corner 3",-8.24857044436789
"Georges Niang","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1627777.png","Above Break 3",3.1598260910659
"Georges Niang","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1627777.png","Total 3",-5.08874435330199
"Georges Niang","CLE","https://cdn.nba.com/headshots/nba/latest/260x190/1627777.png","Total FGAM",1.18131052631165
"Giannis Antetokounmpo","MIL","https://cdn.nba.com/headshots/nba/latest/260x190/203507.png","Restricted",79.5161148515768
"Giannis Antetokounmpo","MIL","https://cdn.nba.com/headshots/nba/latest/260x190/203507.png","Paint Not-Restricted",-10.9561304836895
"Giannis Antetokounmpo","MIL","https://cdn.nba.com/headshots/nba/latest/260x190/203507.png","Midrange",-8.35302698760029
"Giannis Antetokounmpo","MIL","https://cdn.nba.com/headshots/nba/latest/260x190/203507.png","Corner 3",-0.393123758646668
"Giannis Antetokounmpo","MIL","https://cdn.nba.com/headshots/nba/latest/260x190/203507.png","Above Break 3",-9.191178204977
"Giannis Antetokounmpo","MIL","https://cdn.nba.com/headshots/nba/latest/260x190/203507.png","Total 3",-9.58430196362367
"Giannis Antetokounmpo","MIL","https://cdn.nba.com/headshots/nba/latest/260x190/203507.png","Total FGAM",50.6226554166633
"Goga Bitadze","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1629048.png","Restricted",2.4131187381067
"Goga Bitadze","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1629048.png","Paint Not-Restricted",1.25292101028475
"Goga Bitadze","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1629048.png","Midrange",-1.25673964175864
"Goga Bitadze","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1629048.png","Corner 3",-0.786301369863014
"Goga Bitadze","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1629048.png","Above Break 3",-0.884625344287766
"Goga Bitadze","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1629048.png","Total 3",-1.67092671415078
"Goga Bitadze","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1629048.png","Total FGAM",0.73837339248204
"Gordon Hayward","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/202330.png","Restricted",2.6640941672201
"Gordon Hayward","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/202330.png","Paint Not-Restricted",-2.55685284527191
"Gordon Hayward","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/202330.png","Midrange",-1.09336564677371
"Gordon Hayward","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/202330.png","Corner 3",0.317723688721289
"Gordon Hayward","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/202330.png","Above Break 3",-0.865419503805104
"Gordon Hayward","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/202330.png","Total 3",-0.547695815083815
"Gordon Hayward","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/202330.png","Total FGAM",-1.53382013990933
"Gradey Dick","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1641711.png","Restricted",-1.86544006590691
"Gradey Dick","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1641711.png","Paint Not-Restricted",-2.20437854095265
"Gradey Dick","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1641711.png","Midrange",-0.120359751312851
"Gradey Dick","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1641711.png","Corner 3",3.5
"Gradey Dick","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1641711.png","Above Break 3",-5.19806273714973
"Gradey Dick","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1641711.png","Total 3",-1.69806273714973
"Gradey Dick","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/1641711.png","Total FGAM",-5.88824109532213
"Grant Williams","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1629684.png","Restricted",-0.721134693316849
"Grant Williams","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1629684.png","Paint Not-Restricted",-2.83001295472848
"Grant Williams","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1629684.png","Midrange",-0.539659543643608
"Grant Williams","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1629684.png","Corner 3",0.22961890979257
"Grant Williams","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1629684.png","Above Break 3",0.325793350963352
"Grant Williams","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1629684.png","Total 3",0.555412260755922
"Grant Williams","CHA","https://cdn.nba.com/headshots/nba/latest/260x190/1629684.png","Total FGAM",-3.53539493093301
"Grayson Allen","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/1628960.png","Restricted",-0.164818548387103
"Grayson Allen","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/1628960.png","Paint Not-Restricted",-3.16016527768051
"Grayson Allen","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/1628960.png","Midrange",-1.51357220412595
"Grayson Allen","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/1628960.png","Corner 3",11.5772010738625
"Grayson Allen","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/1628960.png","Above Break 3",17.1724300943106
"Grayson Allen","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/1628960.png","Total 3",28.7496311681731
"Grayson Allen","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/1628960.png","Total FGAM",23.9110751379795
"Greg Brown III","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/1630535.png","Restricted",-0.636026720351391
"Greg Brown III","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/1630535.png","Paint Not-Restricted",-0.443108330128989
"Greg Brown III","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/1630535.png","Midrange",0
"Greg Brown III","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/1630535.png","Corner 3",0
"Greg Brown III","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/1630535.png","Above Break 3",-0.0816778081159966
"Greg Brown III","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/1630535.png","Total 3",-0.0816778081159966
"Greg Brown III","DAL","https://cdn.nba.com/headshots/nba/latest/260x190/1630535.png","Total FGAM",-1.16081285859638
"Gui Santos","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1630611.png","Restricted",-0.609362130502426
"Gui Santos","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1630611.png","Paint Not-Restricted",0.341514579400042
"Gui Santos","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1630611.png","Midrange",0
"Gui Santos","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1630611.png","Corner 3",1.03487017880386
"Gui Santos","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1630611.png","Above Break 3",-1.88481367263824
"Gui Santos","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1630611.png","Total 3",-0.849943493834381
"Gui Santos","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1630611.png","Total FGAM",-1.11779104493676
"Hamidou Diallo","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1628977.png","Restricted",-0.324625414617408
"Hamidou Diallo","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1628977.png","Paint Not-Restricted",0
"Hamidou Diallo","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1628977.png","Midrange",0
"Hamidou Diallo","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1628977.png","Corner 3",0
"Hamidou Diallo","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1628977.png","Above Break 3",0
"Hamidou Diallo","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1628977.png","Total 3",0
"Hamidou Diallo","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1628977.png","Total FGAM",-0.324625414617408
